# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       161   -1.9824410148e+01    5.5401873871e-01    8.2578551699e+03    8.2580000000e+03    2.5000000000e-01   -1.9833815116e+01    9.9225579193e-01    9.9915233713e-01
       162   -1.9827290169e+01    4.3236402673e-01    8.2559044676e+03    8.2560000000e+03    7.5000000000e-01   -1.9832192289e+01    9.9220268452e-01    9.9963662791e-01
       163   -1.9827261929e+01    4.2572186043e-01    8.2538727312e+03    8.2540000000e+03    2.5000000000e-01   -1.9834830032e+01    9.9284430143e-01    9.9951538648e-01
       164   -1.9827704741e+01    4.5787802572e-01    8.2518818472e+03    8.2520000000e+03    5.0000000000e-01   -1.9834559456e+01    9.9242982218e-01    9.9915172079e-01
       165   -1.9829238888e+01    4.6190824430e-01    8.2479040237e+03    8.2480000000e+03    7.5000000000e-01   -1.9834517419e+01    9.9284537411e-01    1.0000000000e+00
       166   -1.9834869720e+01    4.8116931325e-01    8.2519247351e+03    8.2520000000e+03    2.5000000000e-01   -1.9836536415e+01    9.9276094051e-01    9.9951526903e-01
       167   -1.9834093351e+01    4.9696881617e-01    8.2498765845e+03    8.2500000000e+03    2.5000000000e-01   -1.9841924852e+01    9.9289654457e-01    9.9939393939e-01
       168   -1.9833866226e+01    4.2791241644e-01    8.2478895533e+03    8.2480000000e+03    5.0000000000e-01   -1.9840906030e+01    9.9329553354e-01    9.9975751697e-01
       169   -1.9831936289e+01    4.2922853565e-01    8.2478686824e+03    8.2480000000e+03    0.0000000000e+00   -1.9840678905e+01    9.9288218824e-01    9.9963627546e-01
       170   -1.9837137495e+01    4.4401963153e-01    8.2489267800e+03    8.2490000000e+03    5.0000000000e-01   -1.9838870201e+01    9.9302025669e-01    9.9975754637e-01
       171   -1.9834028421e+01    4.3086557580e-01    8.2518547084e+03    8.2520000000e+03    5.0000000000e-01   -1.9844435022e+01    9.9476958366e-01    9.9963645177e-01
       172   -1.9833328381e+01    4.3141490464e-01    8.2568684737e+03    8.2570000000e+03    7.5000000000e-01   -1.9841931678e+01    9.9294417282e-01    9.9951556255e-01
       173   -1.9833236106e+01    4.3713488149e-01    8.2568657713e+03    8.2570000000e+03    5.0000000000e-01   -1.9841231638e+01    9.9290981787e-01    9.9975778128e-01
       174   -1.9839803172e+01    4.5448896196e-01    8.2589235464e+03    8.2590000000e+03    5.0000000000e-01   -1.9841381553e+01    9.9388411515e-01    9.9963675990e-01
       175   -1.9842968853e+01    4.4323210864e-01    8.2588906947e+03    8.2590000000e+03    2.5000000000e-01   -1.9847948618e+01    9.9345882058e-01    9.9951567986e-01
       176   -1.9845627335e+01    4.1005267561e-01    8.2588899107e+03    8.2590000000e+03    5.0000000000e-01   -1.9851114299e+01    9.9127388001e-01    9.9963675990e-01
       177   -1.9844687071e+01    4.0632815941e-01    8.2588618495e+03    8.2590000000e+03    7.5000000000e-01   -1.9853772781e+01    9.9335668126e-01    1.0000000000e+00
       178   -1.9848190659e+01    4.5658958615e-01    8.2618847148e+03    8.2620000000e+03    0.0000000000e+00   -1.9853195692e+01    9.9352692265e-01    9.9951585573e-01
       179   -1.9846923597e+01    4.6803522058e-01    8.2628473587e+03    8.2630000000e+03    7.5000000000e-01   -1.9856820309e+01    9.9337040879e-01    9.9927387148e-01
       180   -1.9849142587e+01    4.7195334289e-01    8.2608922775e+03    8.2610000000e+03    5.0000000000e-01   -1.9855311174e+01    9.9309733098e-01    9.9927369568e-01
       181   -1.9844176143e+01    4.4345304226e-01    8.2568357517e+03    8.2570000000e+03    1.0000000000e+00   -1.9857045844e+01    9.9404337339e-01    9.9963667191e-01
       182   -1.9841137427e+01    4.4324572292e-01    8.2558449570e+03    8.2560000000e+03    2.5000000000e-01   -1.9851958284e+01    9.9289923254e-01    9.9975775194e-01
       183   -1.9836843288e+01    4.5164251174e-01    8.2578317511e+03    8.2580000000e+03    2.5000000000e-01   -1.9849161787e+01    9.9367342883e-01    9.9975781061e-01
       184   -1.9842339849e+01    4.2534816035e-01    8.2579105937e+03    8.2580000000e+03    5.0000000000e-01   -1.9844867647e+01    9.9347084201e-01    9.9951562122e-01
       185   -1.9843628817e+01    4.6467448061e-01    8.2548830300e+03    8.2550000000e+03    5.0000000000e-01   -1.9850000858e+01    9.9370678533e-01    9.9951544518e-01
       186   -1.9844755429e+01    4.4100000262e-01    8.2568868230e+03    8.2570000000e+03    2.5000000000e-01   -1.9851532074e+01    9.9289336937e-01    9.9975778128e-01
       187   -1.9846135921e+01    4.3881856183e-01    8.2588757580e+03    8.2590000000e+03    7.5000000000e-01   -1.9852900876e+01    9.9253267409e-01    9.9951567986e-01
       188   -1.9845092256e+01    4.7950611508e-01    8.2588550840e+03    8.2590000000e+03    7.5000000000e-01   -1.9854281368e+01    9.9451957557e-01    9.9927351980e-01
       189   -1.9845626502e+01    4.4639556955e-01    8.2528799610e+03    8.2530000000e+03    5.0000000000e-01   -1.9852510958e+01    9.9336706530e-01    9.9939415970e-01
       190   -1.9848454744e+01    4.5533659723e-01    8.2479090341e+03    8.2480000000e+03    2.5000000000e-01   -1.9852439181e+01    9.9437217300e-01    9.9939379243e-01
       191   -1.9850559104e+01    4.1061886889e-01    8.2459104912e+03    8.2460000000e+03    2.5000000000e-01   -1.9855024910e+01    9.9441377160e-01    9.9963618724e-01
       192   -1.9851092413e+01    4.0077875152e-01    8.2478900666e+03    8.2480000000e+03    5.0000000000e-01   -1.9857371782e+01    9.9448634993e-01    9.9963627546e-01
       193   -1.9850663320e+01    4.3291908624e-01    8.2468853138e+03    8.2470000000e+03    2.5000000000e-01   -1.9857783843e+01    9.9207959311e-01    9.9927246271e-01
       194   -1.9849991524e+01    4.0748572677e-01    8.2428926092e+03    8.2430000000e+03    5.0000000000e-01   -1.9856869607e+01    9.9427085857e-01    9.9951473978e-01
       195   -1.9852955798e+01    4.4098371327e-01    8.2409279606e+03    8.2410000000e+03    2.5000000000e-01   -1.9855955151e+01    9.9320776690e-01    9.9939327751e-01
       196   -1.9854780741e+01    4.4280280089e-01    8.2399187267e+03    8.2400000000e+03    7.5000000000e-01   -1.9858798074e+01    9.9426085616e-01    9.9963592233e-01
       197   -1.9856723065e+01    4.1001535430e-01    8.2409205357e+03    8.2410000000e+03    5.0000000000e-01   -1.9860744368e+01    9.9043367270e-01    9.9951462201e-01
       198   -1.9858366008e+01    4.5920113424e-01    8.2419221665e+03    8.2420000000e+03    5.0000000000e-01   -1.9862808030e+01    9.9214226692e-01    9.9939335113e-01
       199   -1.9860881726e+01    4.0112381254e-01    8.2399256496e+03    8.2400000000e+03    7.5000000000e-01   -1.9864208284e+01    9.9509685692e-01    9.9951456311e-01
       200   -1.9854398012e+01    3.8973768153e-01    8.2358560864e+03    8.2360000000e+03    0.0000000000e+00   -1.9866238447e+01    9.9405329645e-01    9.9939290918e-01
       201   -1.9849924265e+01    4.1435763393e-01    8.2371225076e+03    8.2350000000e+03    0.0000000000e+00   -1.9722237797e+01    9.9387389259e-01    9.9963570128e-01
       202   -1.9852363931e+01    5.2129193696e-01    8.2419777846e+03    8.2410000000e+03    5.0000000000e-01   -1.9791663884e+01    9.9306400592e-01    9.9963596651e-01
       203   -1.9851347259e+01    4.2702172162e-01    8.2426312099e+03    8.2420000000e+03    2.5000000000e-01   -1.9813193224e+01    9.9346565163e-01    9.9951468090e-01
       204   -1.9856714183e+01    4.5980844716e-01    8.2434670764e+03    8.2430000000e+03    7.5000000000e-01   -1.9824628464e+01    9.9223188635e-01    9.9963605483e-01
       205   -1.9858635459e+01    4.2685601734e-01    8.2454172256e+03    8.2450000000e+03    2.5000000000e-01   -1.9831456081e+01    9.9338001720e-01    9.9975742874e-01
       206   -1.9859980536e+01    4.1678159813e-01    8.2453648816e+03    8.2450000000e+03    0.0000000000e+00   -1.9836740580e+01    9.9241883930e-01    9.9987871437e-01
       207   -1.9859850377e+01    4.5656917681e-01    8.2452819529e+03    8.2450000000e+03    2.5000000000e-01   -1.9840789689e+01    9.9331075344e-01    9.9939357186e-01
       208   -1.9852447549e+01    5.5708064026e-01    8.2431742226e+03    8.2430000000e+03    2.5000000000e-01   -1.9843752055e+01    9.9116389464e-01    9.9915079461e-01
       209   -1.9861928031e+01    6.0765186223e-01    8.2401618431e+03    8.2400000000e+03    7.5000000000e-01   -1.9845866334e+01    9.9270532128e-01    9.9987864078e-01
       210   -1.9858745615e+01    4.1629279023e-01    8.2431841414e+03    8.2430000000e+03    2.5000000000e-01   -1.9847472694e+01    9.9246610449e-01    9.9951473978e-01
       211   -1.9857242509e+01    4.1433537131e-01    8.2441398657e+03    8.2440000000e+03    1.0000000000e+00   -1.9849472331e+01    9.9496180569e-01    9.9975739932e-01
       212   -1.9852792765e+01    4.0456890954e-01    8.2460661489e+03    8.2460000000e+03    5.0000000000e-01   -1.9851014976e+01    9.9335812391e-01    9.9975745816e-01
       213   -1.9850266388e+01    3.9631996718e-01    8.2469868506e+03    8.2470000000e+03    2.5000000000e-01   -1.9852120678e+01    9.9459898451e-01    9.9963623136e-01
       214   -1.9853475736e+01    4.1037586861e-01    8.2479828735e+03    8.2480000000e+03    7.5000000000e-01   -1.9852767892e+01    9.9293267610e-01    9.9939379243e-01
       215   -1.9853303732e+01    4.0864700470e-01    8.2440116710e+03    8.2440000000e+03    5.0000000000e-01   -1.9852570220e+01    9.9439492654e-01    9.9915089762e-01
       216   -1.9854988960e+01    4.1514716053e-01    8.2400299190e+03    8.2400000000e+03    7.5000000000e-01   -1.9852536970e+01    9.9317759378e-01    9.9951456311e-01
       217   -1.9857158420e+01    4.4275581913e-01    8.2410492145e+03    8.2410000000e+03    5.0000000000e-01   -1.9853047089e+01    9.9425611738e-01    9.9951462201e-01
       218   -1.9860904484e+01    4.3484360215e-01    8.2400882992e+03    8.2400000000e+03    5.0000000000e-01   -1.9853364932e+01    9.9319619176e-01    9.9951456311e-01
       219   -1.9857124133e+01    4.3655545089e-01    8.2390855055e+03    8.2390000000e+03    5.0000000000e-01   -1.9853750711e+01    9.9368146692e-01    9.9939313023e-01
       220   -1.9858622770e+01    4.1861849510e-01    8.2360576383e+03    8.2360000000e+03    2.5000000000e-01   -1.9854030257e+01    9.9360859123e-01    9.9915007285e-01
       221   -1.9858439036e+01    3.9279273392e-01    8.2370644795e+03    8.2370000000e+03    7.5000000000e-01   -1.9854554077e+01    9.9401112006e-01    9.9939298288e-01
       222   -1.9853566347e+01    4.2950830599e-01    8.2350239322e+03    8.2350000000e+03    5.0000000000e-01   -1.9854745187e+01    9.9363889591e-01    1.0000000000e+00
       223   -1.9854613625e+01    3.8168637235e-01    8.2409682961e+03    8.2410000000e+03    2.5000000000e-01   -1.9855861743e+01    9.9365814852e-01    9.9951462201e-01
       224   -1.9856762888e+01    4.3745678463e-01    8.2399676799e+03    8.2400000000e+03    7.5000000000e-01   -1.9855893234e+01    9.9227976907e-01    9.9927184466e-01
       225   -1.9857464969e+01    3.9922669616e-01    8.2369964209e+03    8.2370000000e+03    1.0000000000e+00   -1.9855711597e+01    9.9446151769e-01    9.9963578973e-01
       226   -1.9855123017e+01    3.9777462811e-01    8.2380012297e+03    8.2380000000e+03    2.5000000000e-01   -1.9856084124e+01    9.9247571593e-01    9.9975722263e-01
       227   -1.9854960755e+01    3.8223853193e-01    8.2419732518e+03    8.2420000000e+03    2.5000000000e-01   -1.9856828094e+01    9.9173972359e-01    9.9927202135e-01
       228   -1.9853029819e+01    3.9798659956e-01    8.2399427736e+03    8.2400000000e+03    5.0000000000e-01   -1.9856741829e+01    9.9346910206e-01    9.9951456311e-01
       229   -1.9856007524e+01    3.8550217523e-01    8.2369466304e+03    8.2370000000e+03    5.0000000000e-01   -1.9856517727e+01    9.9338221160e-01    9.9963578973e-01
       230   -1.9860995614e+01    4.0050115172e-01    8.2360307540e+03    8.2360000000e+03    2.5000000000e-01   -1.9856462657e+01    9.9195194919e-01    9.9963574551e-01
       231   -1.9863196526e+01    5.6291960369e-01    8.2400309254e+03    8.2400000000e+03    2.5000000000e-01   -1.9857106327e+01    9.9267325191e-01    9.9963592233e-01
       232   -1.9862527035e+01    4.0144300731e-01    8.2450306367e+03    8.2450000000e+03    1.0000000000e+00   -1.9858017051e+01    9.9473498369e-01    9.9963614312e-01
       233   -1.9857949126e+01    3.9912745290e-01    8.2430311757e+03    8.2430000000e+03    2.5000000000e-01   -1.9858126825e+01    9.9275017663e-01    9.9987868494e-01
       234   -1.9853950534e+01    4.0007851648e-01    8.2469481655e+03    8.2470000000e+03    5.0000000000e-01   -1.9858923923e+01    9.9342728634e-01    9.9939371893e-01
       235   -1.9861515887e+01    3.9874166475e-01    8.2449784272e+03    8.2450000000e+03    2.5000000000e-01   -1.9858844713e+01    9.9415820504e-01    9.9951485749e-01
       236   -1.9865222944e+01    4.0430714903e-01    8.2440743054e+03    8.2440000000e+03    5.0000000000e-01   -1.9858766607e+01    9.9180028707e-01    9.9975739932e-01
       237   -1.9859254310e+01    4.2630025665e-01    8.2460460321e+03    8.2460000000e+03    2.5000000000e-01   -1.9859254499e+01    9.9344445082e-01    9.9963618724e-01
       238   -1.9861785367e+01    4.0206578243e-01    8.2450128873e+03    8.2450000000e+03    2.5000000000e-01   -1.9859463184e+01    9.9304145076e-01    9.9963614312e-01
       239   -1.9865602926e+01    4.3235547698e-01    8.2450471061e+03    8.2450000000e+03    5.0000000000e-01   -1.9859623184e+01    9.9361177284e-01    9.9963614312e-01
       240   -1.9864184608e+01    4.1610541496e-01    8.2470556728e+03    8.2470000000e+03    5.0000000000e-01   -1.9860081003e+01    9.9472878682e-01    9.9987874379e-01
       241   -1.9865208346e+01    3.8535690607e-01    8.2470663678e+03    8.2470000000e+03    2.5000000000e-01   -1.9860378890e+01    9.9305005009e-01    9.9975748757e-01
       242   -1.9864749753e+01    4.0817670005e-01    8.2470683082e+03    8.2470000000e+03    5.0000000000e-01   -1.9860628822e+01    9.9476463143e-01    9.9987874379e-01
       243   -1.9860499775e+01    4.2813148209e-01    8.2500190917e+03    8.2500000000e+03    2.5000000000e-01   -1.9861254640e+01    9.9341679866e-01    9.9927272727e-01
       244   -1.9857732957e+01    4.3470547870e-01    8.2489629950e+03    8.2490000000e+03    5.0000000000e-01   -1.9861373198e+01    9.9366258739e-01    9.9939386592e-01
       245   -1.9864490509e+01    3.8917570233e-01    8.2469973347e+03    8.2470000000e+03    5.0000000000e-01   -1.9861265393e+01    9.9436497703e-01    9.9963623136e-01
       246   -1.9863904934e+01    3.8052355571e-01    8.2480524599e+03    8.2480000000e+03    5.0000000000e-01   -1.9861455316e+01    9.9412597260e-01    9.9975751697e-01
       247   -1.9863307543e+01    3.9583411575e-01    8.2460309574e+03    8.2460000000e+03    5.0000000000e-01   -1.9861422332e+01    9.9334367515e-01    9.9951491632e-01
       248   -1.9867664742e+01    4.1333987585e-01    8.2460639889e+03    8.2460000000e+03    0.0000000000e+00   -1.9861610932e+01    9.9409707844e-01    9.9890856173e-01
       249   -1.9859889212e+01    6.6076683301e-01    8.2410426135e+03    8.2410000000e+03    1.0000000000e+00   -1.9861173103e+01    9.9197998840e-01    9.9987865550e-01
       250   -1.9865883763e+01    4.0239790867e-01    8.2440211849e+03    8.2440000000e+03    2.5000000000e-01   -1.9861786175e+01    9.9599216129e-01    9.9975739932e-01
       251   -1.9863400971e+01    3.9704715609e-01    8.2460438394e+03    8.2460000000e+03    5.0000000000e-01   -1.9862115622e+01    9.9477429339e-01    9.9939364540e-01
       252   -1.9871089377e+01    3.8320155757e-01    8.2460830847e+03    8.2460000000e+03    5.0000000000e-01   -1.9862314435e+01    9.9462006107e-01    9.9963618724e-01
       253   -1.9868926795e+01    4.0383685679e-01    8.2451268610e+03    8.2450000000e+03    2.5000000000e-01   -1.9862337623e+01    9.9289537195e-01    9.9963614312e-01
       254   -1.9869666639e+01    3.7873451625e-01    8.2441100668e+03    8.2440000000e+03    2.5000000000e-01   -1.9862497824e+01    9.9422874887e-01    9.9975739932e-01
       255   -1.9870749257e+01    3.6335388521e-01    8.2491132219e+03    8.2490000000e+03    5.0000000000e-01   -1.9863336079e+01    9.9284878134e-01    9.9963631955e-01
       256   -1.9868017675e+01    3.7790004574e-01    8.2480939806e+03    8.2480000000e+03    5.0000000000e-01   -1.9863451710e+01    9.9392239293e-01    9.9975751697e-01
       257   -1.9872665824e+01    3.8424239182e-01    8.2511015579e+03    8.2510000000e+03    1.0000000000e+00   -1.9864062917e+01    9.9399444034e-01    9.9951521028e-01
       258   -1.9875344114e+01    4.0289726098e-01    8.2511599826e+03    8.2510000000e+03    5.0000000000e-01   -1.9864254832e+01    9.9190767474e-01    9.9963640771e-01
       259   -1.9879767738e+01    4.4528849191e-01    8.2511973506e+03    8.2510000000e+03    2.5000000000e-01   -1.9864519024e+01    9.9354179036e-01    9.9975760514e-01
       260   -1.9884720694e+01    4.3617598927e-01    8.2532493346e+03    8.2530000000e+03    2.5000000000e-01   -1.9865061413e+01    9.9323540247e-01    9.9975766388e-01
       261   -1.9877951473e+01    3.9226526548e-01    8.2532340277e+03    8.2530000000e+03    5.0000000000e-01   -1.9865424119e+01    9.9368096814e-01    9.9951532776e-01
       262   -1.9876878080e+01    4.0885437649e-01    8.2541886303e+03    8.2540000000e+03    7.5000000000e-01   -1.9865976171e+01    9.9462484748e-01    9.9987884662e-01
       263   -1.9873628894e+01    3.7766702480e-01    8.2551412305e+03    8.2550000000e+03    2.5000000000e-01   -1.9866407082e+01    9.9399673056e-01    9.9987886130e-01
